File_name,Avg_red,Avg_green,Avg_blue,Time,Label
D:\Python LCC data\L1\552h11m26s16L1.jpg,50.38297619047619,66.85714285714286,61.31202380952381,112616,1
D:\Python LCC data\L1\553h11m26s26L1.jpg,48.57833333333333,64.7725,59.742380952380955,112626,1
D:\Python LCC data\L1\554h11m26s36L1.jpg,48.64380952380952,64.77154761904762,58.35892857142857,112636,1
D:\Python LCC data\L1\555h11m26s46L1.jpg,48.0322619047619,64.21607142857142,59.172380952380955,112646,1
D:\Python LCC data\L1\556h11m26s56L1.jpg,49.58226190476191,65.7995238095238,62.33309523809524,112656,1
D:\Python LCC data\L1\557h11m27s06L1.jpg,47.291785714285716,63.39488095238095,59.54642857142857,112706,1
D:\Python LCC data\L1\558h11m27s16L1.jpg,53.07178571428572,69.76428571428572,67.37,112716,1
D:\Python LCC data\L1\559h11m27s26L1.jpg,53.84547619047619,70.06785714285714,66.17630952380952,112726,1
D:\Python LCC data\L1\560h11m27s36L1.jpg,54.15428571428571,70.40392857142857,66.465,112736,1
D:\Python LCC data\L1\561h11m27s46L1.jpg,54.20630952380952,70.38380952380952,66.56630952380952,112746,1
D:\Python LCC data\L1\562h11m27s56L1.jpg,55.47142857142857,72.42107142857142,68.07892857142858,112756,1
D:\Python LCC data\L1\563h11m28s06L1.jpg,56.10559523809524,72.80404761904762,68.41464285714285,112806,1
D:\Python LCC data\L1\564h11m28s16L1.jpg,56.16404761904762,72.97130952380952,68.75285714285714,112816,1
D:\Python LCC data\L1\565h11m28s26L1.jpg,56.087738095238095,72.35595238095237,67.22428571428571,112826,1
D:\Python LCC data\L1\566h11m28s36L1.jpg,57.25059523809524,73.70738095238096,68.33678571428571,112836,1
D:\Python LCC data\L1\567h11m28s46L1.jpg,55.57119047619047,71.79488095238095,67.65380952380953,112846,1
D:\Python LCC data\L1\568h11m28s56L1.jpg,49.70892857142857,65.93404761904762,62.77,112856,1
D:\Python LCC data\L1\569h11m29s06L1.jpg,48.77297619047619,65.33607142857143,62.347142857142856,112906,1
D:\Python LCC data\L1\570h11m29s16L1.jpg,48.843333333333334,65.86952380952381,62.41738095238095,112916,1
D:\Python LCC data\L1\571h11m29s26L1.jpg,48.76416666666667,66.06916666666666,62.940238095238094,112926,1
D:\Python LCC data\L1\572h11m29s36L1.jpg,49.274880952380954,66.1502380952381,62.6822619047619,112936,1
D:\Python LCC data\L1\573h11m29s46L1.jpg,49.06511904761905,65.62202380952381,61.87297619047619,112946,1
D:\Python LCC data\L1\574h11m29s56L1.jpg,49.385238095238094,66.42988095238096,63.205238095238094,112956,1
D:\Python LCC data\L1\575h11m30s06L1.jpg,49.42666666666667,66.83178571428572,63.63095238095238,113006,1
D:\Python LCC data\L1\576h11m30s16L1.jpg,50.158095238095235,67.37523809523809,63.69416666666667,113016,1
D:\Python LCC data\L1\577h11m30s26L1.jpg,50.15095238095238,67.42273809523809,63.69,113026,1
D:\Python LCC data\L1\578h11m30s36L1.jpg,49.74214285714286,67.15095238095238,63.511428571428574,113036,1
D:\Python LCC data\L1\579h11m30s46L1.jpg,50.020714285714284,67.39535714285714,63.742261904761904,113046,1
D:\Python LCC data\L1\580h11m30s56L1.jpg,49.9697619047619,67.23083333333334,63.645,113056,1
D:\Python LCC data\L1\581h11m31s06L1.jpg,50.390119047619045,67.54404761904762,63.71547619047619,113106,1
D:\Python LCC data\L1\582h11m31s16L1.jpg,50.805119047619044,67.77130952380952,63.96261904761905,113116,1
D:\Python LCC data\L1\583h11m31s26L1.jpg,50.8277380952381,67.99690476190476,64.39964285714285,113126,1
D:\Python LCC data\L1\584h11m31s36L1.jpg,50.87833333333333,68.1745238095238,64.49642857142857,113136,1
D:\Python LCC data\L1\585h11m31s46L1.jpg,50.83595238095238,68.07928571428572,64.43892857142858,113146,1
D:\Python LCC data\L1\586h11m31s56L1.jpg,51.17583333333334,68.31142857142858,64.1052380952381,113156,1
D:\Python LCC data\L1\587h11m32s06L1.jpg,50.825833333333335,68.12142857142857,64.10285714285715,113206,1
D:\Python LCC data\L1\588h11m32s16L1.jpg,51.00238095238095,68.15190476190476,64.235,113216,1
D:\Python LCC data\L1\589h11m32s26L1.jpg,51.46261904761905,68.34357142857142,64.02607142857143,113226,1
D:\Python LCC data\L1\590h11m32s36L1.jpg,50.9325,68.465,64.81630952380952,113236,1
D:\Python LCC data\L1\591h11m32s46L1.jpg,51.00821428571429,68.45607142857143,64.79630952380953,113246,1
D:\Python LCC data\L1\592h11m32s56L1.jpg,50.85845238095238,68.40880952380952,64.74773809523809,113256,1
D:\Python LCC data\L1\593h11m33s06L1.jpg,51.32,68.86071428571428,65.1025,113306,1
D:\Python LCC data\L1\594h11m33s16L1.jpg,50.803690476190475,68.33,64.55130952380952,113316,1
D:\Python LCC data\L1\595h11m33s26L1.jpg,51.086666666666666,68.73535714285714,64.84142857142857,113326,1
D:\Python LCC data\L1\596h11m33s36L1.jpg,51.24190476190476,68.9,65.2527380952381,113336,1
D:\Python LCC data\L1\597h11m33s46L1.jpg,51.73023809523809,69.50559523809524,65.84107142857142,113346,1
D:\Python LCC data\L1\598h11m33s56L1.jpg,51.70297619047619,69.49130952380952,65.85488095238095,113356,1
D:\Python LCC data\L1\599h11m34s06L1.jpg,52.05285714285714,69.70380952380953,65.93142857142857,113406,1
D:\Python LCC data\L1\600h11m34s16L1.jpg,51.74190476190476,69.35083333333333,65.24583333333334,113416,1
D:\Python LCC data\L1\601h11m34s26L1.jpg,50.81797619047619,68.27059523809524,64.08547619047619,113426,1
D:\Python LCC data\L1\602h11m34s36L1.jpg,51.23452380952381,68.67845238095238,64.59845238095238,113436,1
D:\Python LCC data\L1\603h11m34s46L1.jpg,51.55654761904762,69.30154761904762,65.20392857142858,113446,1
D:\Python LCC data\L1\604h11m34s56L1.jpg,51.633452380952384,69.16964285714286,65.035,113456,1
D:\Python LCC data\L1\605h11m35s06L1.jpg,51.37380952380953,68.6672619047619,64.50107142857142,113506,1
D:\Python LCC data\L1\606h11m35s16L1.jpg,50.72047619047619,68.13714285714286,63.92297619047619,113516,1
D:\Python LCC data\L1\607h11m35s26L1.jpg,50.59059523809524,68.07285714285715,63.85928571428571,113526,1
D:\Python LCC data\L1\608h11m35s36L1.jpg,51.3425,68.78035714285714,64.74214285714285,113536,1
D:\Python LCC data\L1\609h11m35s46L1.jpg,51.13333333333333,68.64619047619047,64.65738095238095,113546,1
D:\Python LCC data\L1\610h11m35s56L1.jpg,51.28214285714286,68.83285714285714,64.73880952380952,113556,1
D:\Python LCC data\L1\611h11m36s06L1.jpg,51.51392857142857,69.03190476190476,64.9002380952381,113606,1
D:\Python LCC data\L1\612h11m36s16L1.jpg,51.57047619047619,69.08238095238096,65.03678571428571,113616,1
D:\Python LCC data\L1\613h11m36s26L1.jpg,51.64797619047619,69.12833333333333,65.13071428571429,113626,1
D:\Python LCC data\L1\614h11m36s36L1.jpg,51.618452380952384,69.03952380952381,65.01892857142857,113636,1
D:\Python LCC data\L1\615h11m36s46L1.jpg,52.04988095238095,69.48238095238095,65.33130952380952,113646,1
D:\Python LCC data\L1\616h11m36s56L1.jpg,51.98095238095238,69.39630952380952,65.35892857142858,113656,1
D:\Python LCC data\L1\617h11m37s06L1.jpg,51.63797619047619,69.0675,65.07380952380953,113706,1
D:\Python LCC data\L1\618h11m37s16L1.jpg,51.492261904761904,68.9425,65.21940476190476,113716,1
D:\Python LCC data\L1\619h11m37s26L1.jpg,52.14952380952381,69.66130952380952,65.79988095238095,113726,1
D:\Python LCC data\L1\620h11m37s36L1.jpg,52.1725,69.67273809523809,65.80761904761904,113736,1
D:\Python LCC data\L1\621h11m37s46L1.jpg,52.25297619047619,69.70357142857142,65.75678571428571,113746,1
D:\Python LCC data\L1\622h11m38s56L1.jpg,71.7677380952381,90.20654761904763,82.14119047619047,113856,1
D:\Python LCC data\L1\623h11m39s06L1.jpg,71.29940476190477,89.86154761904761,81.94619047619048,113906,1
D:\Python LCC data\L1\624h11m39s16L1.jpg,71.36380952380952,89.76154761904762,81.51285714285714,113916,1
D:\Python LCC data\L1\625h11m39s26L1.jpg,71.54083333333334,89.93488095238095,81.56166666666667,113926,1
D:\Python LCC data\L1\626h11m39s36L1.jpg,71.62238095238095,89.94702380952381,81.66035714285714,113936,1
D:\Python LCC data\L1\627h11m39s46L1.jpg,72.12059523809523,90.34571428571428,82.0320238095238,113946,1
D:\Python LCC data\L1\628h11m39s56L1.jpg,72.62333333333333,90.51214285714286,81.87321428571428,113956,1
D:\Python LCC data\L1\629h11m40s06L1.jpg,71.10154761904762,88.41666666666667,79.50583333333333,114006,1
D:\Python LCC data\L1\630h11m40s16L1.jpg,70.89869047619048,88.17321428571428,79.1452380952381,114016,1
D:\Python LCC data\L1\631h11m40s26L1.jpg,72.22214285714286,89.91404761904762,81.27880952380953,114026,1
D:\Python LCC data\L1\632h11m40s36L1.jpg,73.4095238095238,91.36297619047619,83.20952380952382,114036,1
D:\Python LCC data\L1\633h11m40s46L1.jpg,73.00714285714285,91.3770238095238,83.41321428571429,114046,1
D:\Python LCC data\L1\634h11m40s56L1.jpg,72.33702380952381,90.73940476190477,82.52619047619048,114056,1
D:\Python LCC data\L1\635h11m41s06L1.jpg,72.61333333333333,91.00654761904762,82.75607142857143,114106,1
D:\Python LCC data\L1\636h11m41s16L1.jpg,72.21190476190476,90.8347619047619,82.51833333333333,114116,1
D:\Python LCC data\L1\637h11m41s26L1.jpg,72.99214285714285,91.50464285714285,83.23190476190476,114126,1
D:\Python LCC data\L1\638h11m41s36L1.jpg,73.38464285714285,91.23678571428572,82.46488095238095,114136,1
D:\Python LCC data\L1\639h11m41s46L1.jpg,72.0202380952381,89.49976190476191,81.51726190476191,114146,1
D:\Python LCC data\L1\640h11m41s56L1.jpg,73.6625,91.54309523809523,84.2304761904762,114156,1
D:\Python LCC data\L1\641h11m42s06L1.jpg,73.30916666666667,91.45619047619047,83.52869047619048,114206,1
D:\Python LCC data\L1\642h11m42s16L1.jpg,73.01904761904763,91.30321428571429,83.7179761904762,114216,1
D:\Python LCC data\L1\643h11m42s26L1.jpg,72.84357142857142,91.22738095238095,83.54654761904762,114226,1
D:\Python LCC data\L1\644h11m42s36L1.jpg,72.68773809523809,90.98630952380952,83.37416666666667,114236,1
D:\Python LCC data\L1\645h11m42s46L1.jpg,70.57976190476191,86.72678571428571,80.71702380952381,114246,1
D:\Python LCC data\L1\646h11m42s56L1.jpg,72.84142857142857,89.23154761904762,83.25261904761905,114256,1
D:\Python LCC data\L1\647h11m43s06L1.jpg,74.59166666666667,91.18261904761904,85.12345238095239,114306,1
D:\Python LCC data\L1\648h11m43s16L1.jpg,73.8002380952381,90.56130952380953,84.6770238095238,114316,1
D:\Python LCC data\L1\649h11m43s26L1.jpg,73.02869047619048,90.29321428571428,84.07285714285715,114326,1
D:\Python LCC data\L1\650h11m43s36L1.jpg,73.42547619047619,90.81928571428571,84.72011904761905,114336,1
D:\Python LCC data\L1\651h11m43s46L1.jpg,73.69654761904762,90.63678571428571,84.15095238095238,114346,1
D:\Python LCC data\L1\652h11m43s56L1.jpg,73.65333333333334,91.32642857142856,85.37488095238095,114356,1
D:\Python LCC data\L1\653h11m44s06L1.jpg,74.33011904761905,91.35047619047619,85.09333333333333,114406,1
D:\Python LCC data\L1\654h11m44s16L1.jpg,73.58,90.74904761904762,84.42761904761905,114416,1
D:\Python LCC data\L1\655h11m44s26L1.jpg,73.79142857142857,91.46440476190476,85.51214285714286,114426,1
D:\Python LCC data\L1\656h11m44s36L1.jpg,73.6797619047619,91.3647619047619,85.54047619047618,114436,1
D:\Python LCC data\L1\657h11m44s46L1.jpg,73.4354761904762,91.2004761904762,85.39988095238095,114446,1
D:\Python LCC data\L1\658h11m44s56L1.jpg,73.60321428571429,91.28630952380952,85.27261904761905,114456,1
D:\Python LCC data\L1\659h11m45s06L1.jpg,73.92035714285714,91.39,85.25535714285714,114506,1
D:\Python LCC data\L1\660h11m45s16L1.jpg,73.54678571428572,91.24869047619048,85.18619047619048,114516,1
D:\Python LCC data\L1\661h11m45s26L1.jpg,74.17559523809524,91.51988095238096,85.14178571428572,114526,1
D:\Python LCC data\L1\662h11m45s36L1.jpg,74.24559523809523,91.07523809523809,84.53642857142857,114536,1
D:\Python LCC data\L1\663h11m45s46L1.jpg,73.74773809523809,91.43238095238095,85.37119047619048,114546,1
D:\Python LCC data\L1\664h11m45s56L1.jpg,74.03559523809524,90.90607142857142,83.94142857142857,114556,1
D:\Python LCC data\L1\665h11m46s06L1.jpg,74.01511904761905,91.86178571428572,85.93488095238095,114606,1
D:\Python LCC data\L1\666h11m46s16L1.jpg,74.0552380952381,91.9402380952381,85.62678571428572,114616,1
D:\Python LCC data\L1\667h11m46s26L1.jpg,74.46761904761905,92.40916666666666,85.94964285714286,114626,1
D:\Python LCC data\L1\668h11m46s36L1.jpg,74.82047619047619,92.71059523809524,86.3579761904762,114636,1
D:\Python LCC data\L1\669h11m46s46L1.jpg,74.81071428571428,92.83309523809524,86.39690476190476,114646,1
D:\Python LCC data\L1\670h11m46s56L1.jpg,75.26285714285714,93.16202380952382,86.77452380952381,114656,1
D:\Python LCC data\L1\671h11m47s06L1.jpg,75.34809523809524,93.43285714285715,86.89095238095238,114706,1
D:\Python LCC data\L1\672h11m47s16L1.jpg,75.18666666666667,93.05904761904762,86.6875,114716,1
D:\Python LCC data\L1\673h11m47s26L1.jpg,75.13166666666666,93.16892857142857,86.66964285714286,114726,1
D:\Python LCC data\L1\674h11m47s36L1.jpg,75.49107142857143,92.71833333333333,86.0377380952381,114736,1
D:\Python LCC data\L1\675h11m47s46L1.jpg,75.30214285714285,92.57345238095238,85.89083333333333,114746,1
D:\Python LCC data\L1\676h11m47s56L1.jpg,74.63702380952381,92.05833333333334,85.59595238095238,114756,1
D:\Python LCC data\L1\677h11m48s06L1.jpg,74.03428571428572,91.81559523809524,85.4979761904762,114806,1
D:\Python LCC data\L1\678h11m48s16L1.jpg,73.85976190476191,91.85952380952381,85.6172619047619,114816,1
D:\Python LCC data\L1\679h11m48s26L1.jpg,74.13059523809524,92.00059523809524,85.74047619047619,114826,1
D:\Python LCC data\L1\680h11m48s36L1.jpg,74.01273809523809,92.18928571428572,85.88059523809524,114836,1
D:\Python LCC data\L1\681h11m48s46L1.jpg,73.57761904761905,91.65583333333333,85.34369047619047,114846,1
D:\Python LCC data\L1\682h11m48s56L1.jpg,74.5597619047619,92.33428571428571,86.0427380952381,114856,1
D:\Python LCC data\L1\683h11m49s06L1.jpg,75.28559523809524,92.40452380952381,85.26904761904763,114906,1
D:\Python LCC data\L1\684h11m49s16L1.jpg,75.11571428571429,92.17821428571429,85.06095238095239,114916,1
D:\Python LCC data\L1\685h11m49s26L1.jpg,75.34880952380952,93.44809523809523,87.01892857142857,114926,1
D:\Python LCC data\L1\686h11m49s36L1.jpg,75.8079761904762,93.0227380952381,86.24976190476191,114936,1
D:\Python LCC data\L1\687h11m49s46L1.jpg,74.79726190476191,91.87142857142857,84.59345238095239,114946,1
D:\Python LCC data\L1\688h11m49s56L1.jpg,73.09357142857142,89.91035714285714,82.84654761904761,114956,1
D:\Python LCC data\L1\689h11m50s06L1.jpg,73.62583333333333,90.59095238095239,84.05178571428571,115006,1
D:\Python LCC data\L1\690h11m50s16L1.jpg,74.04380952380953,91.7175,85.68595238095239,115016,1
D:\Python LCC data\L1\691h11m50s26L1.jpg,74.11916666666667,91.51119047619048,85.35047619047619,115026,1
D:\Python LCC data\L1\692h11m50s36L1.jpg,73.88059523809524,91.87190476190476,85.48523809523809,115036,1
D:\Python LCC data\L1\693h11m50s46L1.jpg,73.56511904761905,91.70297619047619,85.50083333333333,115046,1
D:\Python LCC data\L1\694h11m50s56L1.jpg,73.87535714285714,91.92940476190476,85.73726190476191,115056,1
D:\Python LCC data\L1\695h11m51s06L1.jpg,74.53833333333333,91.85357142857143,85.40535714285714,115106,1
D:\Python LCC data\L1\696h11m51s16L1.jpg,74.19547619047619,91.68214285714286,85.1529761904762,115116,1
D:\Python LCC data\L1\697h11m51s26L1.jpg,74.05583333333334,92.23809523809524,86.03059523809524,115126,1
D:\Python LCC data\L1\698h11m51s36L1.jpg,75.19511904761904,92.51928571428572,85.90797619047619,115136,1
D:\Python LCC data\L1\735h11m58s46L1.jpg,78.54083333333334,95.7275,88.44380952380952,115846,1
D:\Python LCC data\L1\736h11m58s56L1.jpg,79.13297619047619,95.92273809523809,88.92273809523809,115856,1
D:\Python LCC data\L1\737h11m59s06L1.jpg,78.9179761904762,95.59202380952381,88.68071428571429,115906,1
D:\Python LCC data\L1\738h11m59s16L1.jpg,78.94821428571429,95.62523809523809,88.955,115916,1
D:\Python LCC data\L1\739h11m59s26L1.jpg,79.29392857142857,95.96904761904761,89.16011904761905,115926,1
D:\Python LCC data\L1\740h11m59s36L1.jpg,79.28023809523809,96.03476190476191,89.49714285714286,115936,1
D:\Python LCC data\L1\741h11m59s46L1.jpg,79.22666666666667,96.0747619047619,89.40261904761904,115946,1
D:\Python LCC data\L1\742h11m59s56L1.jpg,79.54190476190476,96.3672619047619,89.60833333333333,115956,1
D:\Python LCC data\L1\743h12m00s06L1.jpg,79.68880952380952,96.52357142857143,89.85773809523809,120006,1
D:\Python LCC data\L1\744h12m00s16L1.jpg,80.36178571428572,96.99452380952381,90.31654761904763,120016,1
D:\Python LCC data\L1\745h12m00s26L1.jpg,81.06904761904762,97.5247619047619,90.7275,120026,1
D:\Python LCC data\L1\746h12m00s36L1.jpg,80.25059523809524,97.0372619047619,90.3702380952381,120036,1
D:\Python LCC data\L1\747h12m00s46L1.jpg,79.73178571428572,96.65035714285715,89.96059523809524,120046,1
D:\Python LCC data\L1\748h12m00s56L1.jpg,82.06857142857143,98.02678571428571,90.88178571428571,120056,1
D:\Python LCC data\L1\749h12m01s06L1.jpg,77.86833333333334,93.98726190476191,87.85011904761905,120106,1
D:\Python LCC data\L1\750h12m01s16L1.jpg,79.68369047619048,96.29666666666667,90.26964285714286,120116,1
D:\Python LCC data\L1\751h12m01s26L1.jpg,79.15154761904762,95.34416666666667,88.79571428571428,120126,1
D:\Python LCC data\L1\752h12m01s36L1.jpg,80.17416666666666,97.67178571428572,91.41333333333333,120136,1
D:\Python LCC data\L1\753h12m01s46L1.jpg,80.10964285714286,97.81690476190477,91.63869047619048,120146,1
D:\Python LCC data\L1\754h12m01s56L1.jpg,77.85357142857143,93.72916666666667,87.19690476190476,120156,1
D:\Python LCC data\L1\755h12m02s06L1.jpg,79.19321428571429,96.1529761904762,90.73142857142857,120206,1
D:\Python LCC data\L1\756h12m02s16L1.jpg,80.36619047619048,98.47226190476191,92.0997619047619,120216,1
D:\Python LCC data\L1\757h12m02s26L1.jpg,81.06190476190476,98.11964285714286,91.0577380952381,120226,1
D:\Python LCC data\L1\758h12m02s36L1.jpg,81.73011904761904,97.82702380952381,92.93380952380953,120236,1
D:\Python LCC data\L1\759h12m02s46L1.jpg,80.25,96.01357142857142,90.46904761904761,120246,1
D:\Python LCC data\L1\760h12m02s56L1.jpg,82.68892857142858,99.43261904761904,94.92226190476191,120256,1
D:\Python LCC data\L1\761h12m03s06L1.jpg,83.30261904761905,100.36380952380952,95.79452380952381,120306,1
D:\Python LCC data\L1\762h12m03s16L1.jpg,83.30547619047618,99.76369047619048,94.95476190476191,120316,1
D:\Python LCC data\L1\763h12m03s26L1.jpg,82.95511904761905,100.24119047619048,95.64511904761905,120326,1
D:\Python LCC data\L1\764h12m03s36L1.jpg,81.70119047619048,98.8104761904762,93.9695238095238,120336,1
D:\Python LCC data\L1\765h12m03s46L1.jpg,78.55321428571429,95.25,89.41547619047618,120346,1
D:\Python LCC data\L1\766h12m03s56L1.jpg,79.96880952380953,96.87369047619048,91.50785714285715,120356,1
D:\Python LCC data\L1\767h12m04s06L1.jpg,79.93428571428572,96.90273809523809,91.5122619047619,120406,1
D:\Python LCC data\L1\768h12m04s16L1.jpg,81.2572619047619,98.39083333333333,93.65607142857142,120416,1
D:\Python LCC data\L1\769h12m04s26L1.jpg,80.895,98.0572619047619,93.1270238095238,120426,1
D:\Python LCC data\L1\770h12m04s36L1.jpg,77.41095238095238,94.01964285714286,88.17690476190477,120436,1
D:\Python LCC data\L1\771h12m04s46L1.jpg,75.3477380952381,91.87535714285714,86.32833333333333,120446,1
D:\Python LCC data\L1\772h12m04s56L1.jpg,75.49714285714286,92.00059523809524,86.61178571428572,120456,1
D:\Python LCC data\L1\773h12m05s06L1.jpg,75.45892857142857,91.98083333333334,86.40273809523809,120506,1
D:\Python LCC data\L1\774h12m05s16L1.jpg,75.84190476190476,92.26678571428572,86.87738095238095,120516,1
D:\Python LCC data\L1\775h12m05s26L1.jpg,75.70928571428571,92.37476190476191,86.95964285714285,120526,1
D:\Python LCC data\L1\776h12m05s36L1.jpg,75.69654761904762,92.27392857142857,86.77952380952381,120536,1
D:\Python LCC data\L1\777h12m05s46L1.jpg,76.82726190476191,93.65928571428572,88.44464285714285,120546,1
D:\Python LCC data\L1\778h12m05s56L1.jpg,78.275,95.26880952380952,90.48619047619047,120556,1
D:\Python LCC data\L1\779h12m06s06L1.jpg,78.73464285714286,95.73892857142857,91.03023809523809,120606,1
D:\Python LCC data\L1\780h12m06s16L1.jpg,79.64226190476191,96.75654761904762,92.11571428571429,120616,1
D:\Python LCC data\L1\781h12m06s26L1.jpg,81.4322619047619,98.67464285714286,93.98523809523809,120626,1
D:\Python LCC data\L1\782h12m06s36L1.jpg,83.61130952380952,101.13011904761905,96.5872619047619,120636,1
D:\Python LCC data\L1\783h12m06s46L1.jpg,83.63809523809523,100.99178571428571,96.06488095238095,120646,1
D:\Python LCC data\L1\784h12m06s56L1.jpg,83.3,100.79511904761905,95.75321428571428,120656,1
D:\Python LCC data\L1\785h12m07s06L1.jpg,83.3320238095238,100.95535714285714,95.94714285714285,120706,1
D:\Python LCC data\L1\786h12m07s16L1.jpg,83.74047619047619,101.24,96.25619047619048,120716,1
D:\Python LCC data\L1\787h12m07s26L1.jpg,84.00845238095238,101.62178571428572,96.59619047619047,120726,1
D:\Python LCC data\L1\788h12m07s36L1.jpg,84.1625,101.72821428571429,96.93369047619048,120736,1
D:\Python LCC data\L1\789h12m07s46L1.jpg,84.20107142857142,101.65892857142858,96.84809523809524,120746,1
D:\Python LCC data\L1\790h12m07s56L1.jpg,84.31464285714286,101.72630952380952,96.95619047619047,120756,1
D:\Python LCC data\L1\791h12m08s06L1.jpg,84.07380952380953,101.58821428571429,96.72285714285714,120806,1
D:\Python LCC data\L1\792h12m08s16L1.jpg,82.70571428571428,100.41880952380953,95.63369047619048,120816,1
D:\Python LCC data\L1\793h12m08s26L1.jpg,83.8175,101.21428571428571,96.5297619047619,120826,1
D:\Python LCC data\L1\794h12m08s36L1.jpg,84.46095238095238,102.00154761904761,97.11809523809524,120836,1
D:\Python LCC data\L1\795h12m08s46L1.jpg,85.78880952380952,102.97821428571429,98.16047619047619,120846,1
D:\Python LCC data\L1\796h12m08s56L1.jpg,85.80297619047619,103.2179761904762,98.18047619047618,120856,1
D:\Python LCC data\L1\797h12m09s06L1.jpg,85.80190476190477,103.05761904761904,98.14619047619047,120906,1
D:\Python LCC data\L1\798h12m09s16L1.jpg,86.11928571428571,103.36666666666666,98.3620238095238,120916,1
D:\Python LCC data\L1\799h12m09s26L1.jpg,85.80380952380952,102.48178571428572,97.34952380952382,120926,1
D:\Python LCC data\L1\800h12m09s36L1.jpg,85.69714285714285,102.59190476190476,97.50690476190476,120936,1
D:\Python LCC data\L1\801h12m09s46L1.jpg,85.97607142857143,103.06392857142858,98.11857142857143,120946,1
D:\Python LCC data\L1\802h12m09s56L1.jpg,85.905,103.30666666666667,98.69535714285715,120956,1
D:\Python LCC data\L1\803h12m10s06L1.jpg,86.075,103.36333333333333,98.73714285714286,121006,1
D:\Python LCC data\L1\804h12m10s16L1.jpg,85.48619047619047,103.22083333333333,98.62523809523809,121016,1
D:\Python LCC data\L1\805h12m10s26L1.jpg,84.99511904761904,102.88464285714285,98.52464285714285,121026,1
D:\Python LCC data\L1\806h12m10s36L1.jpg,84.93190476190476,102.75714285714285,98.14285714285714,121036,1
D:\Python LCC data\L1\807h12m10s46L1.jpg,85.06428571428572,102.78904761904762,98.07083333333334,121046,1
D:\Python LCC data\L1\808h12m10s56L1.jpg,84.89595238095238,102.59238095238095,97.90666666666667,121056,1
D:\Python LCC data\L1\809h12m11s06L1.jpg,84.08702380952381,101.91738095238095,97.32964285714286,121106,1
D:\Python LCC data\L1\810h12m11s16L1.jpg,84.80904761904762,102.65119047619048,98.0225,121116,1
D:\Python LCC data\L1\811h12m11s26L1.jpg,85.48678571428572,102.22845238095238,96.52261904761905,121126,1
D:\Python LCC data\L1\812h12m11s36L1.jpg,81.92238095238095,97.97892857142857,92.60809523809523,121136,1
D:\Python LCC data\L1\813h12m11s46L1.jpg,79.8627380952381,95.83940476190476,90.85511904761904,121146,1
D:\Python LCC data\L1\814h12m11s56L1.jpg,83.6275,101.11678571428571,96.4077380952381,121156,1
D:\Python LCC data\L1\815h12m12s06L1.jpg,84.25821428571429,101.54119047619048,96.71059523809524,121206,1
D:\Python LCC data\L1\816h12m12s16L1.jpg,81.8322619047619,99.185,94.04107142857143,121216,1
D:\Python LCC data\L1\817h12m12s26L1.jpg,82.05464285714285,99.55785714285715,94.43916666666667,121226,1
D:\Python LCC data\L1\818h12m12s36L1.jpg,81.36047619047619,98.75797619047619,93.43976190476191,121236,1
D:\Python LCC data\L1\819h12m12s46L1.jpg,80.6052380952381,98.04083333333334,92.72571428571429,121246,1
D:\Python LCC data\L1\820h12m12s56L1.jpg,80.1825,97.85988095238095,92.83285714285714,121256,1
D:\Python LCC data\L1\821h12m13s06L1.jpg,80.16130952380952,97.89892857142857,93.0225,121306,1
D:\Python LCC data\L1\822h12m13s16L1.jpg,81.24285714285715,99.0447619047619,94.05857142857143,121316,1
D:\Python LCC data\L1\823h12m13s26L1.jpg,81.95797619047619,99.58130952380952,94.79904761904761,121326,1
D:\Python LCC data\L1\824h12m13s36L1.jpg,81.485,99.21416666666667,94.59833333333333,121336,1
D:\Python LCC data\L1\825h12m13s46L1.jpg,81.58511904761905,99.38738095238095,94.63345238095238,121346,1
D:\Python LCC data\L1\826h12m13s56L1.jpg,81.5527380952381,99.32595238095239,94.67178571428572,121356,1
D:\Python LCC data\L1\827h12m14s06L1.jpg,83.12535714285714,100.24666666666667,95.23476190476191,121406,1
D:\Python LCC data\L1\828h12m15s16L1.jpg,92.18880952380952,111.69642857142857,100.3047619047619,121516,1
D:\Python LCC data\L1\829h12m15s26L1.jpg,92.02452380952381,112.27309523809524,101.31714285714285,121526,1
D:\Python LCC data\L1\830h12m15s36L1.jpg,91.68202380952381,112.48928571428571,100.77130952380952,121536,1
D:\Python LCC data\L1\831h12m15s46L1.jpg,91.80119047619047,112.7827380952381,101.05428571428571,121546,1
D:\Python LCC data\L1\832h12m15s56L1.jpg,91.37321428571428,112.18880952380952,100.26035714285715,121556,1
D:\Python LCC data\L1\833h12m16s06L1.jpg,91.6979761904762,112.54285714285714,100.81952380952382,121606,1
D:\Python LCC data\L1\834h12m16s16L1.jpg,92.03738095238096,112.95238095238095,101.08452380952382,121616,1
D:\Python LCC data\L1\835h12m16s26L1.jpg,92.77833333333334,113.80297619047619,101.76761904761905,121626,1
D:\Python LCC data\L1\836h12m16s36L1.jpg,92.49833333333333,113.35107142857143,101.50702380952382,121636,1
D:\Python LCC data\L1\837h12m16s46L1.jpg,92.61047619047619,113.54940476190477,101.70011904761905,121646,1
D:\Python LCC data\L1\838h12m16s56L1.jpg,93.07464285714286,113.88928571428572,101.91095238095238,121656,1
D:\Python LCC data\L1\839h12m17s06L1.jpg,94.03238095238095,114.70892857142857,102.7427380952381,121706,1
